,algo,startNode/endNode,budget,userID,totalPOI,totalCost,totalProfit,totalInterest,reachEndNode,totalPopInt,maxInterest,minInterest,tour,cluster,groupID
1006,ClusterPerDay,3,142.42489560826084,11241023@N03,4,289.3178609591498,2.3660067600193146,1.6469041357877128,True,2.0064554479035137,0.7642840066937607,0.0,3-11-3-21-3-7-3,randomByDay,
1007,ClusterPerDay,3,142.42489560826084,42776905@N00,4,289.3178609591498,2.3660067600193146,1.0,True,1.6830033800096573,1.0,0.0,3-11-3-21-3-7-3,randomByDay,
1008,ClusterPerDay,3,142.42489560826084,90425990@N00,4,289.3178609591498,2.3660067600193146,0.0,True,1.1830033800096573,0.0,0.0,3-11-3-21-3-7-3,randomByDay,
1009,ClusterPerDay,3,142.42489560826084,28157992@N03,4,289.3178609591498,2.3660067600193146,2.0,True,2.1830033800096573,1.0,0.0,3-11-3-21-3-7-3,randomByDay,
1010,ClusterPerDay,3,142.42489560826084,54717162@N00,4,289.3178609591498,2.3660067600193146,2.0,True,2.1830033800096573,1.0,0.0,3-11-3-21-3-7-3,randomByDay,
1011,ClusterPerDay,3,142.42489560826084,62072751@N06,4,289.3178609591498,2.3660067600193146,2.0,True,2.1830033800096573,1.0,0.0,3-11-3-21-3-7-3,randomByDay,
1012,ClusterPerDay,3,142.42489560826084,28179139@N08,4,289.3178609591498,2.3660067600193146,2.0,True,2.1830033800096573,1.0,0.0,3-11-3-21-3-7-3,randomByDay,
1013,ClusterPerDay,3,142.42489560826084,22139500@N06,4,289.3178609591498,2.3660067600193146,1.0,True,1.6830033800096573,1.0,0.0,3-11-3-21-3-7-3,randomByDay,
1014,ClusterPerDay,3,142.42489560826084,17559979@N00,4,289.3178609591498,2.3660067600193146,0.0,True,1.1830033800096573,0.0,0.0,3-11-3-21-3-7-3,randomByDay,
1015,ClusterPerDay,3,142.42489560826084,29352917@N00,4,277.3243290196087,2.3201352003862867,1.4042259503079206,True,1.8621805753471037,1.0,0.0,3-11-3-21-3-23-3,randomByDay,
1016,ClusterPerDay,3,142.42489560826084,70289230@N00,4,289.3178609591498,2.3660067600193146,2.003313348059325,True,2.1846600540393197,1.0,0.0,3-11-3-21-3-7-3,randomByDay,
1017,ClusterPerDay,3,142.42489560826084,33825173@N00,4,289.3178609591498,2.3660067600193146,0.0,True,1.1830033800096573,0.0,0.0,3-11-3-21-3-7-3,randomByDay,
1018,ClusterPerDay,3,142.42489560826084,23337613@N00,4,289.3178609591498,2.3660067600193146,2.0,True,2.1830033800096573,1.0,0.0,3-11-3-21-3-7-3,randomByDay,
1019,ClusterPerDay,3,142.42489560826084,85397023@N00,4,289.3178609591498,2.3660067600193146,0.0,True,1.1830033800096573,0.0,0.0,3-11-3-21-3-7-3,randomByDay,
1020,ClusterPerDay,3,142.42489560826084,40689227@N00,4,289.3178609591498,2.3660067600193146,2.0,True,2.1830033800096573,1.0,0.0,3-11-3-21-3-7-3,randomByDay,
1021,ClusterPerDay,3,142.42489560826084,81324440@N00,4,289.3178609591498,2.3660067600193146,0.0,True,1.1830033800096573,0.0,0.0,3-11-3-21-3-7-3,randomByDay,
1022,ClusterPerDay,3,142.42489560826084,35237095202@N01,4,289.3178609591498,2.3660067600193146,1.0,True,1.6830033800096573,1.0,0.0,3-11-3-21-3-7-3,randomByDay,
1023,ClusterPerDay,3,142.42489560826084,79833224@N00,4,289.3178609591498,2.3660067600193146,3.0,True,2.6830033800096573,1.0,0.0,3-11-3-21-3-7-3,randomByDay,
1024,ClusterPerDay,3,142.42489560826084,42261726@N00,4,289.3178609591498,2.3660067600193146,2.0,True,2.1830033800096573,1.0,0.0,3-11-3-21-3-7-3,randomByDay,
1025,ClusterPerDay,3,142.42489560826084,8086976@N02,4,289.3178609591498,2.3660067600193146,2.3689401537947172,True,2.3674734569070157,1.0,0.0,3-11-3-21-3-7-3,randomByDay,
1026,ClusterPerDay,3,142.42489560826084,25779700@N00,4,289.3178609591498,2.3660067600193146,1.0,True,1.6830033800096573,1.0,0.0,3-11-3-21-3-7-3,randomByDay,
1027,ClusterPerDay,3,142.42489560826084,98471558@N00,4,289.3178609591498,2.3660067600193146,0.0,True,1.1830033800096573,0.0,0.0,3-11-3-21-3-7-3,randomByDay,
1028,ClusterPerDay,3,142.42489560826084,15925704@N00,4,289.3178609591498,2.3660067600193146,0.5208775654635523,True,1.4434421627414336,0.2604387827317762,0.0,3-11-3-21-3-7-3,randomByDay,
1029,ClusterPerDay,3,142.42489560826084,57914633@N00,4,277.3243290196087,2.3201352003862867,1.0,True,1.6600676001931434,1.0,0.0,3-11-3-21-3-23-3,randomByDay,
1030,ClusterPerDay,3,142.42489560826084,51035729697@N01,4,289.3178609591498,2.3660067600193146,0.1906893464637423,True,1.2783480532415286,0.09534467323187115,0.0,3-11-3-21-3-7-3,randomByDay,
